Date,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Min Vol % Change By Weights,1 YR,5 YR,30 YR,Signal
2020-03-27 04:00:00+00:00,152.29,-0.0032072260767116445,70.05,-0.021374685666387228,4.47,0.05673758865248213,42.81,-0.048666666666666636,514.36,0.024356242407344686,247.74,-0.02774616380832773,115.58,-0.0008644536652836488,94.38,-0.0101730466701625,-0.012340659005300111,1.2451125240604108,1.2369088161176134,0.17,0.38,1.33,0.0
2020-03-26 04:00:00+00:00,153.24,0.006238098364961697,69.98,-0.000999286224125484,4.81,0.07606263982102912,44.29,0.03457136183134768,528.16,0.02682945796718239,258.46,0.04327117138935965,115.08,-0.004326007959854605,93.77,-0.006463233735961027,0.007566285325590992,1.243006696225669,1.2369538644139688,0.15,0.52,1.55,1.0
2020-03-25 04:00:00+00:00,151.3,-0.012659879926911977,65.37,-0.06587596456130318,5.08,0.05613305613305619,41.61,-0.06051027319936775,539.25,0.020997425022720506,245.52,-0.05006577420103675,114.73,-0.0030413625304135383,90.03,-0.03988482457075815,-0.024165159743507036,1.2405624595633402,1.2367989385377336,0.2,0.66,1.78,0.0
2020-03-24 04:00:00+00:00,153.4,0.013879709187045508,62.05,-0.05078782316047126,4.98,-0.019685039370078705,39.45,-0.05191059841384271,505.0,-0.06351414000927214,246.6,0.004398826979472137,113.57,-0.010110694674453136,87.95,-0.023103409974452926,-0.017854812434384075,1.237801925812276,1.2365358138715679,0.21,0.79,1.77,0.0
2020-03-23 04:00:00+00:00,146.3,-0.046284224250325856,56.89,-0.08315874294923442,4.88,-0.0200803212851407,37.56,-0.04790874524714828,434.29,-0.14001980198019803,224.37,-0.0901459854014598,112.64,-0.008188782248833237,84.57,-0.03843092666287673,-0.03798520014228912,1.2341690333428799,1.23606119289541,0.3,0.66,1.63,0.0
2020-03-20 04:00:00+00:00,140.11,-0.04231032125768963,59.68,0.049042010898224575,4.94,0.012295081967213184,38.3,0.01970181043663466,427.53,-0.01556563586543569,229.24,0.021705219057806424,110.03,-0.023171164772727293,86.14,0.018564502778763314,-0.009277632794935856,1.2303499267900746,1.2354664358264038,0.29,0.49,1.34,0.0
2020-03-19 04:00:00+00:00,138.04,-0.014774106059524783,62.85,0.053116621983914314,5.38,0.08906882591093113,41.83,0.09216710182767618,427.64,0.0002572918859495843,244.78,0.06778921654161563,108.95,-0.00981550486231031,88.07,0.02240538657998603,0.017966781806021744,1.2269152528529197,1.2349619787780015,0.38,0.7,1.56,1.0
2020-03-18 04:00:00+00:00,140.69,0.019197334106056285,63.52,0.010660302307080372,4.75,-0.11710037174721188,44.85,0.07219698780779349,361.22,-0.15531755682349635,246.67,0.007721219053844264,106.57,-0.02184488297384135,90.12,0.02327693879868309,0.01063275553481181,1.2238497098103305,1.234498173357983,0.39,0.66,1.49,1.0
2020-03-17 04:00:00+00:00,143.84,0.022389651005757294,69.17,0.08894836272040307,5.705,0.20105263157894737,47.18,0.05195094760312147,430.2,0.19096395548419243,252.63,0.024161835650869712,110.79,0.039598386037346556,94.14,0.04460719041278294,0.04550813816834062,1.2218828656161809,1.2343099737921346,0.4,0.66,1.3,1.0
2020-03-16 04:00:00+00:00,137.56,-0.043659621802002224,71.897,0.03942460604308229,6.0821,0.06609991235758095,45.26,-0.04069520983467578,445.07,0.03456531845653177,242.21,-0.04124609112140276,111.4001,0.0055068146944670104,93.48,-0.007010834926704845,-0.016918262567926053,1.219557865103786,1.2340533140040235,0.43,0.63,1.28,0.0
2020-03-13 04:00:00+00:00,143.38,0.04230881070078496,79.48,0.1054703256046845,6.96,0.1443415925420497,48.47,0.0709235528060097,546.62,0.22816635585413536,277.97,0.14764047727178897,111.86,0.004128362541864883,99.18,0.060975609756097615,0.04959286357606819,1.2184881916871004,1.2340861125330345,0.31,0.46,0.99,1.0
2020-03-12 04:00:00+00:00,150.44,0.04923978239642901,73.165,-0.07945395067941619,6.54,-0.06034482758620685,47.16,-0.027027027027027084,560.55,0.025483882770480415,248.23,-0.10698996294564178,113.05,0.010638297872340496,96.09,-0.03115547489413195,0.0020817188126411746,1.2175374518315847,1.2341480553392368,0.39,0.58,1.25,1.0
